-1756.935059,-1321.449951,-1.284081
-1610.939941,-1467.444946,-3.867499
-1756.935059,-1175.454956,-4.329333
-1610.939941,-1175.454956,-16.871317
-1756.935059,-1029.459961,-8.06996
-1610.939941,-883.465027,-30.256149
-1756.935059,-737.469971,-14.278191
-1610.939941,-591.474976,-36.861187
-1756.935059,-591.474976,-15.796188
-1756.935059,-445.480011,-26.728827
-1756.935059,-299.484985,-52.393745
-1610.939941,-299.484985,-55.379547
-1756.935059,-153.490005,-85.611237
-1610.939941,-7.495,-131.079407
-1756.935059,-7.495,-126.143761
-1610.939941,138.5,-180.736557
-1756.935059,138.5,-173.982056
-1756.935059,284.494995,-229.301712
-1756.935059,430.48999,-292.385101
-1610.939941,576.484985,-383.999603
-1756.935059,722.47998,-440.757996
-1756.935059,868.474976,-515.473389
-1610.939941,868.474976,-586.808777
-1610.939941,1014.469971,-683.12085
-1756.935059,1014.469971,-548.825256
-1756.935059,1160.464966,-504.0513
-1610.939941,1306.459961,-459.157043
-1610.939941,1452.454956,-369.86145
-1756.935059,1452.454956,-350.748199
-1756.935059,1598.449951,-281.113129
-1610.939941,-1321.449951,-9.775117
-1610.939941,-1029.459961,-24.030499
-1464.944946,-1321.449951,-24.911383
-1464.944946,-1029.459961,-47.201118
-1610.939941,-737.469971,-34.726551
-1464.944946,-737.469971,-63.01725
-1464.944946,-591.474976,-66.135307
-1610.939941,-445.480011,-44.796555
-1464.944946,-445.480011,-74.352509
-1610.939941,-153.490005,-89.20752
-1464.944946,-299.484985,-85.191505
-1464.944946,-153.490005,-97.78775
-1610.939941,284.494995,-238.687683
-1464.944946,-7.495,-140.410416
-1610.939941,430.48999,-305.889404
-1464.944946,284.494995,-247.268906
-1610.939941,722.47998,-475.93103
-1464.944946,722.47998,-463.86026
-1610.939941,1160.464966,-566.368103
-1464.944946,1160.464966,-542.875183
-1464.944946,1306.459961,-448.348114
-1464.944946,1452.454956,-363.578308
-1610.939941,1598.449951,-293.764404
-1464.944946,-1175.454956,-36.291561
-1318.949951,-1467.444946,-29.892963
-1318.949951,-1175.454956,-61.544868
-1464.944946,-883.465027,-56.453396
-1318.949951,-1029.459961,-76.760803
-1318.949951,-883.465027,-89.608772
-1318.949951,-445.480011,-110.037117
-1318.949951,-299.484985,-124.742157
-1318.949951,-7.495,-147.24379
-1464.944946,138.5,-190.202789
-1464.944946,430.48999,-311.639893
-1318.949951,430.48999,-330.729675
-1464.944946,576.484985,-382.634308
-1318.949951,576.484985,-412.40921
-1318.949951,722.47998,-508.116058
-1464.944946,868.474976,-558.934814
-1318.949951,868.474976,-617.391235
-1464.944946,1014.469971,-613.794312
-1318.949951,1014.469971,-629.984985
-1318.949951,1160.464966,-520.953064
-1464.944946,1598.449951,-335.167267
-1318.949951,1452.454956,-414.933746
-1318.949951,-1321.449951,-45.436401
-1318.949951,-737.469971,-98.725876
-1318.949951,-591.474976,-103.062752
-1172.954956,-445.480011,-151.237839
-1318.949951,-153.490005,-134.236664
